processId,threadId,parentProcessId,userId,mountNamespace,argsNum,returnValue,sus_label
53055,3625,403,32,46,12,0,1
29920,492,3674,1380,4,0,1,0
28446,937,1799,1552,8,4,0,0
31795,793,4188,1461,8,1,0,0
40188,81,5071,1904,4,3,0,0
27172,52,9785,1988,6,1,0,0
43520,426,3207,1220,8,4,0,0
44919,241,1640,1572,8,3,0,0
43880,669,9105,1444,1,1,0,0
96880,1178,407,85,45,19,-1,1
56971,2256,379,14,10,12,0,1
83733,1960,458,37,38,10,0,1
11651,965,4034,1647,2,2,0,0
26470,682,7604,1466,7,2,0,0
88930,2187,147,40,26,11,-1,1
38573,341,1139,1902,4,2,0,0
92732,4926,302,42,48,17,1,1
25000,162,7946,1002,5,3,0,0
42427,99,8929,1726,4,2,0,0
47877,844,8347,1570,2,2,0,0
41345,85,2783,1485,9,3,0,0
10503,591,1206,1017,6,2,0,0
47681,726,5066,1190,8,0,0,0
34723,586,7629,1871,7,3,0,0
48063,50,2929,1982,9,3,1,0
30516,932,7024,1179,2,1,0,0
34120,990,2290,1453,4,4,0,0
66643,1475,401,37,31,6,-1,1
38410,370,7181,1642,1,1,0,0
70826,2989,282,69,44,9,1,1
18260,628,9247,1834,9,3,0,0
53606,2662,454,93,45,13,-1,1
74110,4621,318,36,25,10,-1,1
70644,4982,403,97,30,8,-1,1
87820,3348,186,54,32,12,1,1
30118,791,6160,1737,1,2,0,0
69078,4506,302,47,39,18,-1,1
3336,32,5030,1841,4,3,0,0
8421,920,4054,1169,3,0,0,0
42563,308,7282,1055,1,2,0,0
25300,193,7078,1148,5,2,0,0
42786,528,3882,1860,7,3,0,0
39646,619,7797,1948,3,3,0,0
42196,439,4016,1898,5,1,0,0
40071,960,4634,1849,7,2,0,0
19133,270,8227,1703,4,2,0,0
1117,109,3589,1947,3,1,0,0
48716,155,1246,1707,7,1,0,0
18771,689,7037,1266,4,2,0,0
75545,3057,159,62,18,6,-1,1
55433,3293,37,19,18,19,0,1
24954,520,5971,1812,4,3,0,0
23656,872,528,1574,8,2,0,0
61403,2787,337,19,37,14,-1,1
14221,474,6968,1244,9,3,0,0
25736,575,6149,1047,1,2,0,0
38784,547,8277,1361,5,2,0,0
35447,390,2665,1576,6,3,0,0
92707,1169,137,65,48,18,1,1
7722,450,4522,1745,1,1,0,0
94907,1120,373,13,47,6,0,1
34328,768,5411,1279,6,1,0,0
43913,871,9851,1890,8,3,0,0
20956,453,3383,1287,6,4,1,0
12053,183,4234,1883,2,0,0,0
22919,761,3994,1535,8,2,0,0
88221,2312,31,32,16,15,-1,1
25487,809,5690,1464,6,1,0,0
5971,902,1888,1630,2,0,0,0
21829,570,5902,1177,2,3,0,0
13258,852,2724,1024,1,1,1,0
32616,715,4586,1441,3,2,0,0
31445,561,5212,1565,9,4,0,0
40001,368,3842,1890,1,3,0,0
35393,801,6996,1444,7,0,0,0
72586,3865,129,79,48,16,0,1
17389,661,2032,1720,4,0,0,0
78854,2535,42,3,17,14,0,1
93340,1343,238,44,22,8,-1,1
31129,12,1180,1419,1,4,0,0
13677,473,3489,1763,4,1,0,0
60933,3043,66,52,31,19,1,1
20216,994,7423,1287,4,0,0,0
36840,571,4498,1308,3,2,0,0
74641,4636,353,75,21,18,1,1
44016,691,5952,1937,1,0,0,0
57391,4948,482,79,20,13,0,1
4300,891,6430,1424,4,4,0,0
66583,4027,169,82,38,11,-1,1
17616,718,4743,1439,4,1,0,0
7971,99,7797,1663,1,0,0,0
65933,3721,447,72,11,19,1,1
21095,999,4740,1578,2,0,0,0
95231,1891,63,61,21,19,0,1
22972,28,3439,1451,3,4,0,0
26634,711,2148,1816,7,0,0,0
38311,195,8950,1713,2,1,0,0
27665,950,4516,1317,6,2,1,0
96728,4204,19,86,29,16,1,1
9711,825,675,1636,9,0,0,0
4430,866,3895,1204,8,1,0,0
19024,881,8773,1380,5,1,0,0
41390,192,2986,1253,3,4,0,0
24616,805,6843,1372,2,2,0,0
22116,534,9990,1880,4,1,0,0
67822,2878,293,37,24,15,1,1
2560,606,7956,1306,9,4,0,0
45039,59,5067,1438,8,4,0,0
5703,207,1115,1375,1,4,0,0
95532,4079,293,41,21,13,-1,1
48295,304,2394,1692,5,4,0,0
69810,3959,245,58,20,8,1,1
53321,2738,459,30,18,11,1,1
94291,3355,369,50,27,6,0,1
40692,638,9138,1465,3,2,0,0
75390,2060,204,54,33,9,-1,1
2875,164,604,1637,2,0,0,0
8311,784,9463,1827,2,1,0,0
37932,90,4651,1018,3,2,0,0
62767,1807,420,4,34,14,0,1
4342,632,566,1760,8,0,0,0
15199,283,3285,1535,4,4,0,0
9595,622,812,1366,7,3,0,0
7172,851,7482,1729,1,1,0,0
26199,417,3170,1881,1,3,0,0
23925,533,8443,1293,1,4,0,0
11983,316,2711,1164,9,2,0,0
37041,338,895,1381,8,1,0,0
38481,966,5889,1292,7,2,0,0
3961,849,805,1416,8,3,0,0
2150,160,7516,1679,1,3,0,0
25058,164,6170,1456,3,1,1,0
20933,409,1419,1473,5,1,0,0
36923,914,3522,1640,4,1,0,0
95983,1124,279,2,40,18,-1,1
63499,2154,92,67,49,14,0,1
10200,573,6143,1265,9,1,0,0
19431,986,4361,1179,3,2,0,0
86273,2378,148,51,15,19,0,1
56659,3185,106,46,43,10,-1,1
38441,428,3725,1853,3,0,0,0
90751,3846,179,89,33,14,1,1
23015,838,2513,1033,2,4,0,0
50544,3748,175,18,48,14,0,1
33580,818,1071,1522,2,1,0,0
19099,400,1655,1557,8,2,0,0
61218,4437,256,36,27,9,0,1
36777,260,5258,1605,4,1,0,0
21017,834,9367,1981,7,1,0,0
38265,550,6776,1302,1,0,0,0
33117,145,5830,1458,6,0,0,0
87575,1820,146,96,33,14,0,1
47136,835,3564,1352,8,0,0,0
17044,653,3912,1327,5,2,0,0
43422,376,3935,1093,6,3,1,0
37631,535,4586,1912,4,0,0,0
22125,743,4087,1623,9,0,0,0
46408,688,8934,1030,2,2,0,0
66088,1317,21,5,38,10,-1,1
19030,876,4868,1436,8,4,0,0
96360,4474,139,36,23,19,-1,1
93915,2125,234,3,24,17,1,1
43815,138,4102,1308,5,1,0,0
14669,921,2063,1233,5,1,0,0
71162,4049,35,1,39,8,1,1
78436,2492,52,6,14,18,0,1
73612,2563,368,43,43,18,-1,1
20816,859,6713,1528,1,0,1,0
36506,177,3889,1606,1,3,0,0
88061,1956,364,65,46,8,-1,1
25394,118,1483,1448,8,4,0,0
27838,22,3519,1941,1,4,0,0
32968,563,8611,1859,6,4,0,0
70687,3530,12,29,29,11,-1,1
33220,942,3916,1053,4,2,0,0
43092,150,3536,1543,6,4,0,0
24650,25,9844,1455,9,0,0,0
10833,912,2334,1043,3,4,0,0
49275,881,6085,1363,4,1,0,0
18087,923,6736,1333,1,3,0,0
69024,3809,477,75,33,16,-1,1
30866,970,2002,1000,9,1,0,0
23207,906,510,1216,3,2,0,0
28965,840,5253,1137,7,0,0,0
25981,185,6493,1280,3,0,0,0
37939,621,2756,1387,3,4,0,0
62032,2420,472,31,23,14,0,1
4738,634,9287,1248,7,4,0,0
8761,296,5420,1243,6,3,0,0
26289,327,7511,1344,2,4,0,0
15818,44,4122,1941,8,2,0,0
88302,3713,393,29,48,7,1,1
55521,4812,221,47,29,12,1,1
47571,778,4743,1118,2,4,0,0
85751,1591,187,1,37,13,0,1
3368,375,3193,1771,6,4,0,0
49403,655,4506,1121,8,4,1,0
84708,1140,90,81,29,18,-1,1
3920,62,8512,1636,7,4,0,0
45020,77,6367,1481,5,2,0,0
45486,946,648,1028,5,1,0,0
19509,709,7501,1409,1,2,0,0
99195,2009,394,7,47,11,-1,1
19777,39,1864,1950,3,0,0,0
44525,579,5034,1045,3,1,0,0
44082,270,8188,1017,8,0,0,0
90322,4907,234,77,30,6,1,1
5470,562,1928,1364,3,1,0,0
47185,281,5123,1684,4,2,0,0
83336,4574,34,23,44,13,0,1
36547,434,3101,1499,9,4,0,0
2136,175,4866,1501,2,1,1,0
1162,880,1731,1249,5,0,0,0
65560,2345,312,6,33,8,0,1
29272,532,3741,1440,3,3,0,0
22295,837,1842,1055,4,4,0,0
28350,175,4155,1963,4,2,0,0
55985,2625,396,21,35,15,-1,1
63138,3976,130,24,10,16,-1,1
8005,992,8234,1890,8,2,1,0
29643,147,4362,1432,9,0,0,0
24384,960,1438,1279,8,4,0,0
34982,134,2206,1992,8,0,0,0
28213,128,2237,1756,9,1,0,0
34320,400,7033,1277,4,2,0,0
4709,795,7945,1929,3,3,0,0
39810,631,9302,1217,7,1,0,0
62601,4870,384,62,22,14,-1,1
10984,151,8667,1466,6,1,0,0
19351,802,1969,1807,9,0,0,0
79415,3495,19,44,26,10,1,1
99085,3565,261,72,44,10,0,1
96101,4447,43,42,47,5,0,1
31798,599,2189,1602,3,3,0,0
9535,849,7196,1341,8,3,0,0
30300,453,1283,1585,5,2,0,0
7371,274,4685,1392,8,3,0,0
2685,387,5442,1312,7,2,0,0
25214,978,6757,1474,4,1,0,0
18100,673,5346,1744,8,3,0,0
42945,796,3667,1921,6,0,0,0
5611,633,3295,1717,7,1,0,0
52665,4727,151,53,44,9,1,1
26547,188,2659,1714,8,1,0,0
31119,424,1909,1930,4,4,1,0
66102,4073,12,61,32,7,-1,1
47645,996,8433,1760,4,4,0,0
90798,1167,7,98,28,16,1,1
6949,660,7737,1912,8,2,0,0
24377,148,7933,1762,4,2,1,0
11754,229,9309,1434,7,1,0,0
96435,3962,34,81,22,15,-1,1
27854,204,6040,1110,6,3,0,0
60953,3838,27,15,37,9,-1,1
90698,4842,416,97,18,15,-1,1
22804,898,1808,1207,6,4,0,0
3469,650,2486,1278,2,4,0,0
92581,3391,53,50,37,7,0,1
47546,283,1732,1596,6,2,0,0
24132,235,9988,1256,3,0,0,0
41483,284,8949,1731,2,3,1,0
14076,276,8375,1907,2,2,1,0
34380,54,6528,1888,9,2,0,0
14944,752,7441,1989,2,0,0,0
98814,2301,433,86,23,8,0,1
40685,442,3009,1464,8,2,1,0
9924,313,5980,1827,4,4,0,0
86881,1871,214,77,38,12,-1,1
21880,287,6780,1901,3,0,0,0
62530,2322,492,12,37,12,-1,1
80511,4230,342,48,34,6,0,1
48917,215,7497,1043,4,0,1,0
15599,27,1878,1879,8,1,0,0
51642,4887,340,88,28,8,0,1
34159,392,7002,1707,1,4,0,0
45629,890,8256,1949,8,4,0,0
42523,938,5280,1613,6,0,0,0
48055,182,4177,1445,2,3,0,0
23432,420,6372,1702,6,2,0,0
22271,669,2302,1279,5,0,0,0
47850,5,3263,1106,3,4,1,0
39547,224,7560,1540,1,0,0,0
32348,976,4655,1840,1,1,0,0
25217,72,1598,1501,3,3,0,0
31519,201,1923,1686,7,1,0,0
43823,645,5688,1765,5,2,0,0
26000,450,1894,1954,5,0,1,0
37877,616,5115,1413,6,2,0,0
10077,282,8259,1472,1,3,0,0
62521,1280,350,71,38,12,1,1
47881,743,4939,1084,2,4,0,0
1860,713,9372,1838,3,4,0,0
5249,836,5140,1013,5,0,0,0
74681,4077,230,28,24,7,-1,1
16313,825,6879,1634,4,2,0,0
16034,155,6981,1424,9,0,1,0
66225,1608,456,28,43,18,1,1
30921,835,9819,1324,3,0,0,0
75838,2858,368,96,26,13,-1,1
19574,909,4424,1364,8,1,0,0
66319,2396,17,94,31,14,1,1
48320,210,2830,1478,6,2,0,0
31561,450,2919,1481,4,4,0,0
9210,674,7695,1417,2,1,0,0
43963,887,3801,1110,1,0,0,0
88829,4363,200,96,16,14,-1,1
18839,858,2221,1843,5,2,0,0
38129,335,9001,1438,1,4,0,0
68565,4327,382,51,47,7,-1,1
22556,850,8297,1216,7,3,0,0
7938,360,6862,1897,3,4,0,0
25027,59,9868,1059,5,0,1,0
62129,2465,405,26,15,6,-1,1
5599,104,7375,1891,4,1,1,0
39659,698,2199,1310,8,0,0,0
60116,4410,189,72,49,13,-1,1
94899,4073,264,80,12,16,1,1
60316,1124,427,54,38,13,-1,1
17371,123,824,1141,6,0,0,0
49925,736,9421,1680,5,0,0,0
74074,4698,246,62,46,10,1,1
97062,2608,384,98,27,10,1,1
65756,3508,303,47,26,18,-1,1
42874,569,7560,1891,6,1,1,0
12171,204,5487,1783,7,4,0,0
46936,399,9595,1889,6,4,0,0
6675,612,5662,1308,8,2,0,0
76038,1135,22,5,29,15,1,1
22204,650,6145,1849,7,1,0,0
39754,45,5408,1236,8,3,0,0
24190,768,3216,1183,9,2,0,0
49285,387,1967,1120,4,4,0,0
73910,4025,58,59,10,18,1,1
78949,2962,487,77,48,9,0,1
31158,94,7746,1204,3,0,1,0
42605,403,777,1200,4,0,0,0
96366,4921,394,21,25,12,0,1
40110,876,9434,1521,2,4,0,0
75230,3738,72,66,32,7,0,1
87971,2142,10,9,40,13,-1,1
79698,4956,394,79,13,13,-1,1
46539,317,7725,1465,8,2,1,0
37935,843,1987,1094,2,0,0,0
20816,555,4166,1796,5,0,0,0
68204,1522,54,51,12,9,0,1
26519,73,6406,1940,4,2,1,0
19037,875,5190,1142,5,2,1,0
59151,3694,429,9,26,18,0,1
27144,819,1990,1840,7,1,0,0
92530,2772,265,37,21,13,-1,1
6105,916,9291,1127,7,2,0,0
5014,942,3341,1475,9,0,0,0
28788,850,9984,1640,7,4,0,0
74501,2831,270,19,46,9,-1,1
19311,336,3244,1445,2,0,0,0
89164,3635,32,96,13,13,-1,1
19589,488,7369,1963,3,4,0,0
8446,188,8567,1990,5,2,0,0
17353,944,6160,1183,7,0,0,0
55060,3641,112,98,20,5,0,1
27292,938,3444,1220,9,1,0,0
10865,707,3809,1212,7,0,0,0
44286,13,1115,1185,8,2,0,0
26471,923,1629,1786,5,1,0,0
87575,4195,470,93,20,8,-1,1
56716,4467,162,64,14,7,0,1
22932,177,1292,1739,3,0,0,0
9007,566,7447,1194,8,0,0,0
64464,2990,358,4,25,19,1,1
84486,2334,144,63,32,11,-1,1
84482,3380,92,23,19,19,-1,1
13342,901,5451,1914,7,3,0,0
4093,499,1304,1844,1,2,0,0
13763,700,6466,1511,5,4,0,0
19384,569,7829,1084,3,0,1,0
80387,2415,269,47,49,15,-1,1
39827,532,3572,1846,7,1,0,0
83424,4856,458,10,31,9,-1,1
15025,239,1629,1306,9,4,0,0
1155,831,4823,1115,4,4,0,0
67670,2292,160,47,30,18,-1,1
79469,2507,254,79,32,13,-1,1
10277,341,3626,1895,4,1,0,0
10374,319,8538,1138,5,4,0,0
9646,560,1910,1989,3,2,0,0
71086,3243,55,19,33,16,0,1
97461,1517,415,18,27,15,1,1
25276,568,4806,1050,7,0,0,0
37586,19,4065,1591,8,4,0,0
28042,190,9854,1358,3,0,0,0
20769,268,2737,1697,8,3,0,0
31502,636,3899,1606,9,3,0,0
17832,192,9712,1026,9,4,0,0
94933,2400,452,50,15,11,1,1
14919,853,7898,1756,6,0,0,0
17280,83,1629,1059,1,0,0,0
45918,953,1288,1526,5,2,0,0
13910,861,3692,1945,9,3,0,0
47249,499,7710,1272,6,0,0,0
21215,175,3727,1404,9,4,1,0
50291,4595,253,48,22,19,1,1
66587,1321,210,8,11,19,-1,1
44303,342,3103,1888,9,4,0,0
91941,3063,473,81,22,18,-1,1
14109,606,7820,1478,7,1,0,0
34434,245,843,1008,6,1,0,0
57288,1352,42,35,41,19,0,1
66259,4232,369,7,44,14,1,1
79070,3459,362,11,25,16,1,1
59355,3815,365,45,20,17,1,1
59764,1904,239,82,22,5,-1,1
28663,577,5088,1475,8,2,0,0
83067,3803,484,3,47,10,0,1
30703,226,7965,1511,8,4,0,0
41385,237,8337,1646,8,1,1,0
79907,2295,6,46,25,7,0,1
87469,1277,212,59,18,17,1,1
9429,337,1211,1982,6,0,0,0
31682,171,1939,1034,9,1,0,0
7570,855,6291,1281,1,0,1,0
19284,146,6420,1545,1,1,0,0
76681,2357,63,38,18,18,1,1
47892,600,9277,1785,2,0,0,0
82975,2035,455,77,48,7,0,1
27386,628,642,1372,3,0,0,0
15716,950,6488,1491,4,1,0,0
21103,877,4303,1582,5,1,0,0
40650,247,3926,1819,2,0,0,0
53709,2870,234,23,19,9,1,1
76337,4920,348,53,46,15,-1,1
14843,228,1418,1096,2,3,0,0
97507,2310,298,27,41,5,0,1
14116,693,3425,1411,4,2,0,0
37395,519,6501,1702,4,3,0,0
3044,321,4644,1844,2,4,0,0
24711,486,1061,1965,7,2,0,0
14178,805,7232,1655,5,1,0,0
88495,1186,118,32,34,16,1,1
14500,59,771,1071,4,4,0,0
29693,419,4554,1130,8,1,0,0
24911,670,5147,1603,3,2,0,0
37034,811,4636,1264,5,3,0,0
12023,422,6554,1422,7,4,0,0
5432,988,656,1324,9,1,0,0
82989,1560,383,5,42,15,1,1
56586,3664,96,65,35,15,0,1
44461,747,4741,1713,6,4,0,0
64262,2442,120,3,18,8,-1,1
29933,185,9804,1507,9,0,0,0
21806,428,4485,1713,2,4,0,0
8253,760,4176,1669,9,0,0,0
62069,3460,398,15,37,17,0,1
16261,800,3975,1440,7,2,0,0
3708,452,7811,1744,1,2,0,0
48357,761,4770,1287,1,3,0,0
4812,266,4161,1998,4,1,0,0
27788,508,750,1885,5,4,0,0
46765,193,9113,1433,8,1,0,0
8843,530,3300,1367,4,0,0,0
45425,810,8269,1027,9,4,0,0
5853,868,814,1695,2,2,0,0
6622,901,1980,1918,3,1,1,0
74031,4459,347,45,10,5,0,1
22386,658,7964,1319,4,0,0,0
33479,227,1835,1785,5,1,0,0
53794,1744,254,32,19,6,1,1
49519,920,4051,1814,1,4,0,0
23419,17,6849,1106,6,4,0,0
39110,947,3221,1767,3,3,1,0
27790,852,7736,1649,9,2,1,0
31137,444,9449,1023,4,1,0,0
46253,753,4916,1146,1,1,0,0
22136,337,7709,1374,2,3,0,0
75931,2626,169,89,35,10,-1,1
89648,2375,38,83,14,12,-1,1
53372,4848,411,56,45,7,0,1
1301,549,5796,1147,6,2,0,0
11831,573,7485,1267,3,0,0,0
88052,2395,179,8,34,16,-1,1
96772,3112,464,98,13,17,0,1
3396,45,1517,1778,9,0,0,0
81474,3551,311,5,35,19,-1,1
49288,390,4921,1838,5,0,0,0
23359,283,1704,1917,1,1,0,0
17309,61,3954,1900,8,4,0,0
49354,48,2813,1037,3,2,0,0
28345,509,1601,1480,8,0,0,0
27017,340,2928,1365,2,0,0,0
21150,892,4329,1831,4,0,0,0
32600,4,8752,1434,9,1,0,0
9533,82,5963,1234,5,2,0,0
41363,622,4235,1377,6,1,0,0
90326,4983,2,84,25,7,0,1
1661,38,9666,1760,5,2,0,0
10503,211,2409,1526,6,0,0,0
28236,894,6122,1116,5,3,1,0
27715,98,7028,1175,5,4,0,0
35387,40,2436,1292,9,1,0,0
90285,3102,73,44,38,18,0,1
99934,1524,355,39,32,12,0,1
1417,536,7191,1051,7,2,0,0
85059,3581,314,78,36,10,1,1
66640,3372,474,97,22,7,1,1
63607,3019,126,19,46,7,0,1
5437,206,2605,1178,4,2,0,0
61036,2156,334,62,36,19,1,1
34828,25,1812,1416,7,2,0,0
16343,73,5788,1781,9,3,0,0
10017,674,3507,1815,4,1,0,0
44056,738,5059,1842,8,3,0,0
48596,615,9565,1655,7,3,0,0
74480,2552,279,31,22,7,-1,1
25286,779,4734,1709,4,3,0,0
32290,414,4542,1664,7,0,0,0
28523,111,5008,1670,2,4,0,0
11749,342,2178,1308,3,2,0,0
36196,218,7071,1127,7,3,0,0
18275,780,8266,1774,9,3,0,0
22447,146,6611,1814,4,2,1,0
15210,371,5107,1558,1,3,0,0
17021,431,5893,1502,4,4,0,0
64465,2013,30,17,25,7,-1,1
39258,464,7231,1662,6,1,1,0
65151,3972,179,10,42,16,0,1
79236,2198,495,67,28,11,-1,1
71164,2888,357,84,15,10,-1,1
10847,803,9589,1727,8,4,0,0
47167,671,5862,1330,2,0,0,0
53963,2024,299,49,26,13,1,1
48037,573,3081,1936,7,4,0,0
9705,574,902,1934,2,1,0,0
83014,4928,246,93,44,15,-1,1
30259,940,4862,1255,6,4,0,0
15484,32,6099,1585,4,3,0,0
74486,1365,491,44,32,19,-1,1
38650,380,9533,1254,2,4,0,0
92861,1090,459,57,16,10,-1,1
3551,718,4222,1848,9,0,0,0
33184,272,7572,1717,4,0,1,0
82803,4915,262,96,39,14,1,1
15369,116,5133,1721,1,0,0,0
39757,489,5825,1467,8,2,0,0
17376,610,3738,1578,8,4,1,0
21670,974,8153,1153,4,2,0,0
43070,374,4423,1605,5,0,0,0
4556,408,1867,1509,1,1,0,0
48030,10,9036,1427,6,2,0,0
44221,421,2052,1135,4,1,0,0
68472,2348,275,56,17,13,-1,1
45409,245,2298,1985,8,0,0,0
3079,519,7582,1577,5,1,0,0
32007,184,9975,1730,4,2,1,0
4890,505,4542,1364,7,0,0,0
8943,980,800,1028,9,1,0,0
10346,90,5422,1158,9,0,0,0
35529,154,6180,1066,3,3,0,0
62707,1643,19,90,22,5,-1,1
64833,2758,42,33,23,13,1,1
21609,413,4576,1234,8,1,0,0
30165,879,5795,1026,7,2,0,0
30969,568,5995,1881,4,4,0,0
31740,796,7254,1352,2,4,1,0
25791,43,5553,1100,2,2,0,0
80806,4970,323,17,33,17,0,1
27105,165,4886,1324,6,2,0,0
38334,318,7071,1678,9,4,1,0
6926,471,1603,1560,7,3,0,0
51658,1941,20,27,47,8,-1,1
57085,1570,436,3,19,18,0,1
70661,3615,151,13,18,13,0,1
28065,816,4991,1258,2,4,0,0
81146,2106,329,72,12,8,1,1
79511,2333,295,40,15,5,0,1
19850,749,4595,1540,6,1,0,0
27737,12,3411,1252,7,2,0,0
37801,939,3026,1000,4,4,1,0
14629,858,7839,1402,8,2,0,0
18955,355,3683,1619,6,4,0,0
92579,3147,76,91,30,18,-1,1
2283,304,9569,1831,2,4,0,0
12561,814,8613,1317,3,3,1,0
22508,141,1388,1007,9,2,1,0
71117,2183,338,3,46,5,-1,1
47540,863,560,1623,3,0,0,0
3693,59,1711,1022,2,3,0,0
39158,377,7138,1753,9,2,0,0
28764,825,1596,1138,7,1,0,0
12439,911,8348,1523,8,1,0,0
29404,138,4175,1318,3,4,0,0
18715,668,3065,1950,9,1,0,0
28935,983,3679,1926,6,0,0,0
18826,830,2913,1076,5,3,0,0
87126,3626,384,53,47,16,1,1
36400,988,2943,1747,2,0,0,0
12939,7,7075,1997,7,0,0,0
24398,211,8961,1114,9,4,0,0
40756,475,971,1080,6,1,0,0
85102,4709,165,96,22,14,0,1
45547,490,8561,1348,9,4,0,0
12435,162,4485,1532,5,3,1,0
63102,1121,136,26,46,10,0,1
81339,3954,180,27,19,12,1,1
18159,188,4244,1106,9,1,1,0
15288,144,3470,1704,6,1,0,0
44201,355,1040,1454,8,3,0,0
35566,584,3181,1786,1,1,0,0
6448,606,6497,1007,6,3,0,0
30545,345,5562,1051,7,0,0,0
82716,4101,62,76,31,7,1,1
94159,1773,371,18,25,8,-1,1
9427,446,9258,1439,5,2,0,0
97578,2232,369,38,18,13,-1,1
12739,887,6409,1474,3,4,0,0
30033,336,8838,1839,3,2,0,0
32889,553,4126,1616,5,4,0,0
58743,3160,467,53,48,6,-1,1
78690,4002,458,12,49,6,-1,1
19271,619,3737,1277,2,4,0,0
50599,2675,77,49,45,12,0,1
33123,38,3907,1658,9,4,0,0
25557,88,9526,1496,4,4,0,0
9415,507,8470,1386,9,3,0,0
45002,733,3211,1496,6,0,0,0
94388,2811,413,25,33,14,1,1
47413,309,6472,1457,4,3,0,0
39565,59,4902,1968,6,3,0,0
31523,357,9565,1541,4,0,0,0
45131,514,7411,1085,9,1,0,0
57300,4084,481,46,14,12,-1,1
22591,694,5073,1347,6,4,0,0
3261,421,5630,1761,1,3,0,0
46080,370,1222,1367,4,1,0,0
35816,248,8820,1019,5,0,0,0
50571,1968,172,38,49,16,1,1
92605,2754,231,70,29,7,-1,1
68982,2825,376,60,16,6,-1,1
11724,125,4724,1512,2,3,0,0
60273,1881,221,19,17,7,1,1
89899,3907,83,63,11,7,0,1
42986,628,9495,1633,4,4,0,0
30009,124,4121,1478,2,1,0,0
45243,611,643,1738,4,3,0,0
22180,505,1695,1486,5,3,1,0
76765,1228,445,59,34,14,-1,1
24355,358,5030,1557,8,0,1,0
31911,856,4958,1403,1,3,0,0
74086,1823,30,20,13,13,-1,1
32358,201,4980,1901,4,1,0,0
46740,756,5067,1469,5,1,0,0
22606,565,9956,1813,1,0,0,0
6539,365,2313,1238,3,0,1,0
84968,2482,74,67,11,14,0,1
19141,125,7219,1168,9,0,0,0
63860,3704,116,67,44,9,0,1
23861,902,4764,1442,2,3,0,0
76965,3055,139,66,13,19,1,1
36442,833,6339,1551,7,2,0,0
69650,4319,271,93,36,7,-1,1
36984,993,9489,1490,1,0,0,0
22223,499,8403,1114,1,1,0,0
79833,3690,193,60,47,12,0,1
30124,57,4010,1560,6,1,1,0
68946,3739,146,70,23,14,-1,1
59941,2011,55,68,44,12,1,1
20675,751,3211,1148,5,1,1,0
31306,762,2895,1981,1,4,0,0
4083,224,4367,1936,5,2,0,0
32195,660,3069,1761,4,3,0,0
3353,269,1338,1493,4,1,1,0
59269,3371,26,15,48,13,0,1
17371,216,1088,1639,2,3,0,0
29016,992,1628,1580,1,0,0,0
5835,104,9642,1247,9,4,0,0
42106,487,6382,1186,4,4,0,0
5735,720,7735,1600,1,2,0,0
17964,466,6508,1169,5,0,0,0
1525,688,8367,1348,8,1,0,0
30926,835,1712,1839,7,1,0,0
90740,1774,120,59,39,6,0,1
43783,15,5898,1891,5,0,0,0
65762,2678,243,47,11,10,0,1
33857,704,8426,1312,1,1,0,0
60739,2767,395,27,27,14,-1,1
45409,743,946,1257,3,3,0,0
14087,401,8602,1032,2,3,0,0
53201,4585,369,47,18,9,0,1
11396,93,1064,1568,7,1,0,0
35349,540,2659,1745,3,2,0,0
20360,937,9645,1729,5,1,1,0
43685,608,9563,1091,3,1,0,0
32996,632,5609,1656,9,1,0,0
42814,950,2838,1790,1,1,0,0
10337,412,8102,1473,2,0,0,0
26876,443,2319,1430,4,4,0,0
61360,1719,31,55,21,10,0,1
49709,751,5757,1677,2,2,0,0
6408,22,2417,1722,7,2,1,0
39890,897,7067,1625,3,3,0,0
58861,1411,258,36,24,13,1,1
3433,350,1768,1776,6,3,0,0
11487,838,8690,1051,1,3,0,0
27062,878,1466,1006,1,2,0,0
4760,929,9850,1897,9,0,0,0
15178,938,7662,1978,2,3,0,0
16352,634,7878,1667,5,4,0,0
21607,208,1380,1595,8,1,0,0
84360,4375,232,55,46,5,0,1
40256,608,1742,1588,7,0,0,0
94776,2645,379,55,34,17,-1,1
42606,294,3075,1980,8,1,0,0
11492,901,6102,1703,6,2,0,0
80589,4106,134,74,20,10,0,1
6530,354,4122,1364,1,2,0,0
10879,93,9648,1019,9,4,0,0
31508,858,1808,1792,3,0,0,0
47403,141,6312,1023,3,1,0,0
28766,674,4586,1616,8,1,0,0
82149,3815,457,36,23,8,1,1
2970,185,8801,1598,3,0,0,0
23612,439,7992,1333,1,1,0,0
36479,228,1731,1976,6,0,0,0
80253,4386,23,20,37,8,0,1
41718,618,9925,1260,1,2,0,0
11380,407,5592,1897,4,1,0,0
77762,3381,177,25,10,14,-1,1
84595,3796,472,58,47,6,0,1
22364,776,8807,1386,1,2,0,0
69448,2290,341,51,15,19,-1,1
46186,690,5393,1003,6,1,0,0
46091,936,1573,1079,6,4,0,0
46232,608,2496,1305,1,0,0,0
5621,613,8353,1037,7,4,0,0
29982,439,1886,1212,1,4,0,0
64860,1305,84,6,49,19,1,1
96323,2738,340,21,18,5,-1,1
24561,668,6099,1352,7,0,0,0
60068,2858,300,22,46,7,-1,1
42430,456,692,1928,6,1,0,0
25285,590,5838,1959,4,1,0,0
7737,304,587,1408,7,4,0,0
87221,3901,322,80,35,18,0,1
26122,526,1212,1827,2,4,0,0
